Date,Open,High,Low,Close,Volume
7/17/2020 16:56:00,100554.09,103016.6,100554.09,102888.25,0
7/20/2020 16:56:00,102887.6,104438.58,102744.25,104426.37,0
7/21/2020 16:56:00,104426.49,105449.23,103732.33,104309.74,0
7/22/2020 16:56:00,104311.59,104979.95,103277.01,104289.57,0
7/23/2020 16:56:00,104291.24,104949.4,102118.54,102293.31,0
7/24/2020 16:56:00,102291.82,102693.74,100858.76,102381.58,0
7/27/2020 16:56:00,102380.85,104584.52,102380.55,104477.08,0
7/28/2020 16:56:00,104477.08,104662.83,103591.8,104109.07,0
7/29/2020 16:56:00,104111.75,105703.62,104111.75,105605.17,0
7/30/2020 16:56:00,105605.17,105606.79,103919.94,105008.7,0
7/31/2020 16:56:00,105009.99,105462.13,102642.04,102912.24,0
8/3/2020 16:56:00,102912.87,103863.33,102304.26,102829.96,0
8/4/2020 16:56:00,102825.55,103011.5,100004.5,101215.87,0
8/5/2020 16:56:00,101219.98,103762.66,101219.98,102801.76,0
8/6/2020 16:56:00,102732.86,104523.28,102732.86,104125.64,0
8/7/2020 16:56:00,104116.04,104126.3,101956.5,102775.55,0
8/10/2020 16:56:00,102776.02,103722.49,101282.05,103444.48,0
8/11/2020 16:56:00,103448.75,104408.92,102174.26,102174.4,0
8/12/2020 16:56:00,102175.95,103116.11,100697.78,102117.79,0
8/13/2020 16:56:00,102118.28,103236.93,100187.06,100460.6,0
8/14/2020 16:56:00,100469.44,101717.34,100444.74,101353.45,0
8/17/2020 16:56:00,101348.15,101688.98,98513.34,99595.41,0
8/18/2020 16:56:00,99597.01,102247.3,99597.01,102065.35,0
8/19/2020 16:56:00,102072.16,102333.79,100800.41,100853.72,0
8/20/2020 16:56:00,100852.94,101749.1,99131.4,101467.87,0
8/21/2020 16:56:00,101459.55,101565.8,100412.45,101521.29,0
8/24/2020 16:56:00,101525.44,102514.87,101525.2,102297.95,0
8/25/2020 16:56:00,102292.87,102708.36,101623.31,102117.64,0
8/26/2020 16:56:00,102118.76,102521.38,99359.36,100627.33,0
8/27/2020 16:56:00,100624.98,101547.82,99856.91,100623.64,0
8/28/2020 16:56:00,100631.21,102347.05,100631.21,102142.93,0
8/31/2020 16:56:00,102141.53,102141.62,99369.15,99369.15,0
9/1/2020 16:56:00,99382.02,102237.93,99382.02,102167.65,0
9/2/2020 16:56:00,102168.42,102823.88,100871.79,101911.13,0
9/3/2020 16:56:00,101910.94,103225.58,99750.8,100721.36,0
9/4/2020 16:56:00,100733.12,101581.77,98960.5,101241.73,0
9/8/2020 16:56:00,101239.34,101239.34,99372.98,100050.43,0
9/9/2020 16:56:00,100050.43,101578.01,100050.43,101292.05,0
9/10/2020 16:56:00,101291.31,101536.48,98686.55,98834.59,0
9/11/2020 16:56:00,98839.08,99434.74,97757.9,98363.22,0
9/14/2020 16:56:00,98366.62,100519.8,98366.62,100274.52,0
9/15/2020 16:56:00,100277,100949.43,99646.81,100297.91,0
9/16/2020 16:56:00,100298.86,100663.36,99663.02,99675.68,0
9/17/2020 16:56:00,99673.77,100250.88,98561.51,100097.83,0
9/18/2020 16:56:00,100097.73,100101.91,98044.81,98289.71,0
9/21/2020 16:56:00,98282.75,98282.75,95820.34,96990.72,0
9/22/2020 16:56:00,96994.52,97684.16,96390.28,97293.54,0
9/23/2020 16:56:00,97294.37,97388.94,95728.13,95734.82,0
9/24/2020 16:56:00,95735.09,97954.63,95652.56,97012.07,0
9/25/2020 16:56:00,97011.44,97011.8,95631.74,96999.38,0
9/28/2020 16:56:00,97005.38,98313.73,94370.6,94666.37,0
9/29/2020 16:56:00,94664.72,95504.78,93408.17,93580.35,0
9/30/2020 16:56:00,93585.84,95340.12,93584.12,94603.38,0
10/1/2020 16:56:00,94604.15,95486.33,93599.05,95478.52,0
10/2/2020 16:56:00,95474.63,95995.7,93896.61,94015.68,0
10/5/2020 16:56:00,94019.37,96414.17,93984.23,96089.19,0
10/6/2020 16:56:00,96091.15,97404.54,95211.05,95615.03,0
10/7/2020 16:56:00,95615.82,96379.57,94880.65,95526.26,0
10/8/2020 16:56:00,95529.57,97937.72,95529.57,97919.73,0
10/9/2020 16:56:00,97924.18,98641.91,97161.37,97483.31,0
10/13/2020 16:56:00,97483.49,98998.47,97336.3,98502.82,0
10/14/2020 16:56:00,98501.58,99570.8,98501.44,99334.43,0
10/15/2020 16:56:00,99328.02,99485.5,97778.26,99054.06,0
10/16/2020 16:56:00,99054.06,99171.96,98309.12,98309.12,0
10/19/2020 16:56:00,98310.35,99917.22,98309.8,98657.65,0
10/20/2020 16:56:00,98663.89,100721.83,98663.89,100539.83,0
10/21/2020 16:56:00,100541.25,101585.92,100148.97,100552.44,0
10/22/2020 16:56:00,100552.99,102020.44,100456.83,101917.73,0
10/23/2020 16:56:00,101917.73,102217.62,101188.38,101259.75,0
10/26/2020 16:56:00,101259.86,101783.79,99761.84,101016.96,0
10/27/2020 16:56:00,101017.38,101660.37,99413.93,99605.54,0
10/28/2020 16:56:00,99597.75,99597.75,95368.76,95368.76,0
10/29/2020 16:56:00,95368.43,96688.25,93386.55,96582.16,0
10/30/2020 16:56:00,96578.75,96578.75,93559.19,93952.4,0
11/3/2020 16:56:00,93967.64,96350.23,93967.64,95979.71,0
11/4/2020 16:56:00,95991.57,98296.35,95987.42,97866.81,0
11/5/2020 16:56:00,97872.82,100921.63,97872.27,100751.4,0
11/6/2020 16:56:00,100750.59,101104.29,99837.04,100925.11,0
11/9/2020 16:56:00,100953.95,105146.56,100953.95,103515.16,0
11/10/2020 16:56:00,103516.37,105758.29,103452.64,105066.96,0
11/11/2020 16:56:00,105066.96,105462.33,104143.47,104808.83,0
11/12/2020 16:56:00,104810.06,105018.66,102033.75,102507.01,0
11/13/2020 16:56:00,102508.77,104725.79,102508.77,104723,0
11/16/2020 16:56:00,104728.51,106518.16,104728.51,106429.92,0
11/17/2020 16:56:00,106430.04,107810.31,105846.62,107248.63,0
11/18/2020 16:56:00,107245.54,107467.25,106043.35,106119.09,0
11/19/2020 16:56:00,106117.26,106972.88,105545.37,106669.9,0
11/20/2020 16:56:00,106669.9,106763.96,105680.28,106042.48,0
11/23/2020 16:56:00,106050.48,107495.35,106050.48,107378.92,0
11/24/2020 16:56:00,107377.95,109956.18,107360.58,109786.3,0
11/25/2020 16:56:00,109786.37,110595.81,109315.21,110132.53,0
11/26/2020 16:56:00,110132.53,110244.5,109418.33,110227.09,0
11/27/2020 16:56:00,110228.62,111603.41,110161.1,110575.47,0
11/30/2020 16:56:00,110598.01,110933.68,108829.15,108893.32,0
12/1/2020 16:56:00,108897.29,111839.86,108897.29,111399.91,0
12/2/2020 16:56:00,111401.76,112315.42,110579.16,111878.53,0
12/3/2020 16:56:00,111873.88,113377.33,111873.88,112291.59,0
12/4/2020 16:56:00,112293.77,113863.73,112293.76,113750.22,0
12/7/2020 16:56:00,113750.5,114531.04,112629.18,113589.77,0
12/8/2020 16:56:00,113589.77,114381.14,112820.31,113793.06,0
12/9/2020 16:56:00,113798.53,114020.4,112566.73,113001.16,0
12/10/2020 16:56:00,113002.26,115261.71,112731.76,115128.63,0
12/11/2020 16:56:00,115127.74,115526.57,113949.39,115128,0
12/14/2020 16:56:00,115136.91,115740.1,114431,114611.12,0
12/15/2020 16:56:00,114613.42,116389.82,114613.42,116148.63,0
12/16/2020 16:56:00,116148.97,118178.44,115495.75,117857.35,0
12/17/2020 16:56:00,117863.58,119027.05,117856.26,118400.57,0
12/18/2020 16:56:00,118395.23,119370.48,117638.24,118023.67,0
12/21/2020 16:56:00,118020.94,118020.94,114730.05,115822.57,0
12/22/2020 16:56:00,115824.66,116902.54,115648.34,116636.18,0
12/23/2020 16:56:00,116636.18,118311.44,116636.18,117806.85,0
12/28/2020 16:56:00,117805.56,119212.79,117804.95,119123.7,0
12/29/2020 16:56:00,119130.06,119860.91,118750.1,119409.15,0
12/30/2020 16:56:00,119409.85,120149.85,118919.43,119017.24,0
1/4/2021 16:56:00,119024.29,120353.81,118061.77,118854.71,0
1/5/2021 16:56:00,118834.88,119790.06,116756.08,119376.21,0
1/6/2021 16:56:00,119376.91,120924.32,118916.94,119100.08,0
1/7/2021 16:56:00,119103.07,122696.64,119100.76,122385.92,0
1/8/2021 16:56:00,122387.43,125323.53,122385.76,125076.63,0
1/11/2021 16:56:00,125075.18,125075.18,122505.58,123255.13,0
1/12/2021 19:30:00,123255.13,124584.33,123227.47,123998,0
1/13/2021 16:56:00,123996.2,124031.68,121015.6,121933.08,0
1/14/2021 16:56:00,121946.67,123896.35,121946.67,123480.52,0
1/15/2021 16:56:00,123471.59,123471.59,120185.13,120348.8,0
1/18/2021 16:56:00,120351.43,122585.82,120351.43,121241.63,0
1/19/2021 16:56:00,121249.84,122120.24,119257.03,120636.39,0
1/20/2021 16:56:00,120644.5,121449.1,118739.87,119646.4,0
1/21/2021 16:56:00,119628.41,120242.86,117785.13,118328.99,0
1/22/2021 16:56:00,118317.52,118317.52,116108.9,117380.49,0
1/26/2021 16:56:00,117380.89,119167.14,116109.1,116464.06,0
1/27/2021 16:56:00,116463.45,117839.79,114886.51,115882.3,0
1/28/2021 16:56:00,115882.3,119355.23,115733.6,118883.25,0
1/29/2021 16:56:00,118879.9,118879.9,114973,115067.55,0
2/1/2021 16:56:00,115093.16,117861.51,115093.16,117517.57,0
2/2/2021 16:56:00,117520.36,119805.18,117519.17,118233.81,0
2/3/2021 16:56:00,118234.99,120210.38,118234.28,119724.72,0
2/4/2021 16:56:00,119727.75,120559.98,118917.65,119260.82,0
2/5/2021 16:56:00,119260.62,121116.6,119260.62,120240.26,0
2/8/2021 16:56:00,120239.34,120844.42,119140.08,119696.36,0
2/9/2021 16:56:00,119695.64,119974.93,118245.64,119471.62,0
2/10/2021 16:56:00,119471.83,119738.13,117969.94,118435.33,0
2/11/2021 16:56:00,118439.75,120282.76,118439.75,119299.83,0
2/12/2021 16:56:00,119299.83,119763.36,118162.68,119428.72,0
2/17/2021 16:56:00,119421.13,120597.33,118879.97,120355.79,0
2/18/2021 16:56:00,120360.7,120840.42,118514.98,119198.97,0
2/19/2021 16:56:00,119199.18,119249.77,117867.3,118430.53,0
2/22/2021 16:56:00,118388.07,118388.07,111650.26,112667.7,0
2/23/2021 16:56:00,112675.98,115380.38,112667.4,115227.46,0
2/24/2021 16:56:00,115229.45,116207.59,114695.26,115667.78,0
2/25/2021 16:56:00,115668.39,116506.22,111764.3,112256.36,0
2/26/2021 16:56:00,112260.21,113466.21,109827.09,110035.17,0
3/1/2021 16:56:00,110035.82,112445.12,110035.72,110334.83,0
3/2/2021 16:56:00,110328.47,112428.08,107319.15,111539.8,0
3/3/2021 16:56:00,111529.18,112398.24,107465.78,111183.95,0
3/4/2021 16:56:00,111190.75,114433.38,111163.12,112690.17,0
3/5/2021 16:56:00,112690.44,115503.58,112503.93,115202.23,0
3/8/2021 16:56:00,115202.23,115202.23,110267.8,110611.58,0
3/9/2021 16:56:00,110611.42,112524.5,109343.23,111330.62,0
3/10/2021 16:56:00,111331.26,112928.14,109998.86,112776.49,0
3/11/2021 16:56:00,112781.82,115126.94,112775.5,114983.76,0
3/12/2021 19:30:00,114983.76,114983.76,113253.1,114160.4,0
3/15/2021 16:56:00,114092.94,114903.23,113634.95,114850.74,0
3/16/2021 16:56:00,114845.17,114974.22,113370.08,114018.78,0
3/17/2021 16:56:00,114017.62,116736.36,113428.1,116549.44,0
3/18/2021 16:56:00,116549.08,116750.66,114301.95,114835.43,0
3/19/2021 16:56:00,114837.21,116446.09,114712.47,116221.58,0
3/22/2021 16:56:00,116222.06,116224.73,113619.52,114978.86,0
3/23/2021 16:56:00,114976.94,115598.66,113061.89,113261.8,0
3/24/2021 16:56:00,113272.08,114822.6,112064.19,112064.19,0
3/25/2021 16:56:00,112064.63,114024.3,110926.74,113749.9,0
3/26/2021 16:56:00,113750.08,115415.6,113305.43,114780.62,0
3/29/2021 16:56:00,114776.48,115552.84,114095.7,115418.72,0
3/30/2021 16:56:00,115413.73,117090.07,114999.15,116849.67,0
3/31/2021 16:56:00,116849.67,117248.51,115932.42,116633.72,0
4/1/2021 16:56:00,116644.46,117087.69,114990.54,115253.31,0
4/5/2021 16:56:00,115262.3,117667.85,115262.3,117518.44,0
4/6/2021 16:56:00,117519.41,118212.6,117175.98,117498.87,0
4/7/2021 16:56:00,117498.87,118303.28,116747.95,117623.58,0
4/8/2021 16:56:00,117623.75,118849.75,117486.01,118313.23,0
4/9/2021 16:56:00,118312.63,118643.03,117336.12,117669.9,0
4/12/2021 19:30:00,117660.77,118811.74,117660.77,118811.74,0
4/13/2021 16:56:00,118809.35,119529.16,118041.14,119297.13,0
4/14/2021 16:56:00,119297.53,120871.45,119297.53,120294.68,0
4/15/2021 16:56:00,120290.26,121408.72,120083.97,120700.67,0
4/16/2021 16:56:00,120700.67,121333.36,120198.9,121113.93,0
4/19/2021 16:56:00,121116.05,121974.21,120682.17,120933.78,0
4/20/2021 16:56:00,120925.06,121353.82,119841.33,120061.99,0
4/22/2021 16:56:00,120064.36,120994.84,119203.2,119371.48,0
4/23/2021 16:56:00,119372.04,120814.83,119372.04,120530.06,0
4/26/2021 16:56:00,120533.72,121392.72,119859.6,120594.61,0
4/27/2021 16:56:00,120594.61,121012.34,119003.27,119388.37,0
4/28/2021 16:56:00,119391.7,121275.86,119391.7,121052.52,0
4/29/2021 16:56:00,121052.82,121497.86,119702.87,120065.75,0
4/30/2021 16:56:00,120064.34,120124.61,118893.84,118893.84,0
5/3/2021 16:56:00,118951.28,119903.87,118527.51,119209.48,0
5/4/2021 16:56:00,119209.48,119293.42,117630.62,117712,0
5/5/2021 16:56:00,117724.64,119733.86,117724.64,119564.44,0
5/6/2021 16:56:00,119576.79,119966.42,119071.04,119920.61,0
5/7/2021 16:56:00,119921.69,122038.11,119921.69,122038.11,0
5/10/2021 16:56:00,122038.11,122772.37,121794.5,121909.03,0
5/11/2021 16:56:00,121903.82,122964.01,120145.44,122964.01,0
5/12/2021 16:56:00,122963.96,122963.96,119458.43,119710.03,0
5/13/2021 16:56:00,119711.29,121426.34,119711.29,120705.91,0
5/14/2021 16:56:00,120719.17,122194.55,120719.17,121880.82,0
5/17/2021 16:56:00,120719.17,123074.21,120719.17,122937.87,0
5/18/2021 16:56:00,122937.42,123543.68,122549.79,122979.96,0
5/19/2021 16:56:00,122975.93,123013.4,121595.27,122636.3,0
5/20/2021 16:56:00,122635.94,122733.95,122136.16,122700.79,0
5/21/2021 16:56:00,122701.44,122799.36,121760.37,122592.47,0
5/24/2021 16:56:00,122592.14,124167.01,122525.51,124031.62,0
5/25/2021 16:56:00,124031.78,124695.53,122700.96,122987.71,0
5/26/2021 16:56:00,122987.79,124255.69,122987.79,123989.17,0
5/27/2021 16:56:00,123989.37,124536.66,123470.32,124366.57,0
5/28/2021 16:56:00,124366.71,125697.58,124284,125561.37,0
5/31/2021 16:56:00,125561.23,126215.73,125539.68,126215.73,0
6/1/2021 16:56:00,126218.42,128363.49,126218.42,128267.05,0
6/2/2021 16:56:00,128268.08,129601.44,128166.64,129601.44,0
6/4/2021 16:56:00,129600.32,130137.29,129147.86,130125.78,0
6/7/2021 16:56:00,130125.36,131190.3,129498.16,130776.27,0
6/8/2021 16:56:00,130776.32,130776.32,129230.31,129787.11,0
6/9/2021 16:56:00,129800.21,130882.46,129281.45,129906.8,0
6/10/2021 16:56:00,129911.06,130526.76,129525.89,130076.17,0
6/11/2021 16:56:00,130076.35,130294.45,128677.81,129441.03,0
6/14/2021 16:56:00,129441.02,131083.66,129441.02,130207.96,0
6/15/2021 16:56:00,130207.96,130435.51,129304.07,130091.08,0
6/16/2021 16:56:00,130091.33,130283.18,128345.03,129259.49,0
6/17/2021 16:56:00,129259.44,129919.47,127576.44,128057.22,0
6/18/2021 16:56:00,128050.31,128796.23,127595.32,128405.35,0
6/21/2021 16:56:00,128405.35,129412.49,128047.98,129264.96,0
6/22/2021 16:56:00,129241.76,129258.72,127802.73,128767.45,0
6/23/2021 16:56:00,128769.17,129900.84,128182.37,128427.98,0
6/24/2021 16:56:00,128432.96,129541.18,128427.97,129513.62,0
6/25/2021 16:56:00,129512.94,129747.61,126696.64,127255.61,0
6/28/2021 16:56:00,127255.27,128066.87,126628.95,127429.17,0
6/29/2021 16:56:00,127429.17,127507.18,126184.05,127327.44,0
6/30/2021 16:56:00,127322.72,127322.72,126198.77,126801.66,0
7/1/2021 16:56:00,126801.66,127203.61,124993.64,125666.19,0
7/2/2021 16:56:00,125666.79,127672.4,125666.79,127621.65,0
7/5/2021 16:56:00,127621.65,127632.71,126531.07,126920.05,0
7/6/2021 16:56:00,126919.36,126919.36,124866.38,125094.88,0
7/7/2021 16:56:00,125096.34,127248.96,125093.56,127018.71,0
7/8/2021 16:56:00,127012.57,127012.57,124310.06,125427.77,0
7/12/2021 19:30:00,125428.3,127781.91,125428.3,127593.83,0
7/13/2021 16:56:00,127594.35,128420.39,126441.1,128167.74,0
7/14/2021 16:56:00,128169,129619.81,128085.04,128406.51,0
7/15/2021 16:56:00,128406.51,128976.3,126922.36,127467.88,0
7/16/2021 16:56:00,127467.88,128010.15,125807.95,125960.26,0
7/19/2021 16:56:00,125958.07,125958.07,123317.27,124394.57,0
7/20/2021 16:56:00,124394.57,125630.87,123630.6,125401.36,0
7/21/2021 16:56:00,125404.24,126111.75,125246.63,125929.25,0
7/22/2021 16:56:00,125929.74,126427.65,125416.39,126146.66,0
7/23/2021 16:56:00,126139.78,126203.87,124421.52,125052.78,0
7/26/2021 16:56:00,125058.01,126213.96,125006.47,126003.86,0
7/27/2021 16:56:00,126004.14,126025.78,123670.33,124612.03,0
7/28/2021 16:56:00,124615.48,126712.08,124542.47,126285.59,0
7/29/2021 16:56:00,126285.2,126475.63,124917.27,125675.33,0
7/30/2021 16:56:00,125671.95,125672.89,121748.18,121800.79,0
8/2/2021 16:56:00,121802.61,124536.25,121796.86,122515.74,0
8/3/2021 16:56:00,122516.31,123765.09,120807.02,123576.56,0
8/4/2021 16:56:00,123576.56,123586.94,121071.83,121801.21,0
8/5/2021 16:56:00,121800.96,123540.76,121128.39,121632.92,0
8/6/2021 16:56:00,121632.79,123286.75,121567.74,122810.36,0
8/9/2021 16:56:00,121632.79,123597.3,121567.74,123019.38,0
8/10/2021 16:56:00,123021.24,123512.77,122061.47,122202.47,0
8/11/2021 16:56:00,122202.63,122755.97,120826.92,122056.34,0
8/12/2021 19:30:00,122056.34,122095.4,120533.72,120700.98,0
8/13/2021 16:56:00,120701.03,121275.3,120050.61,121193.75,0
8/16/2021 16:56:00,121191.45,121191.45,118683.65,119180.03,0
8/17/2021 16:56:00,119178.77,119178.77,116247.81,117903.81,0
8/18/2021 16:56:00,117903.81,118738.54,116488.72,116642.62,0
8/19/2021 16:56:00,116641.24,117453.34,114801,117164.69,0
8/20/2021 16:56:00,117163.03,118307.96,116040.34,118052.77,0
8/23/2021 16:56:00,118052.54,118445.18,117062.04,117471.67,0
8/24/2021 16:56:00,117474.11,120462.82,117474.11,120210.75,0
8/25/2021 16:56:00,120210.21,120817.71,119225.93,120817.71,0
8/26/2021 16:56:00,120817.47,120833.24,118718.56,118723.97,0
8/27/2021 16:56:00,118725.14,120677.6,118720.95,120677.6,0
8/30/2021 16:56:00,120677.33,120684.47,119354.12,119739.96,0
8/31/2021 16:56:00,119737.95,120156.94,117910.97,118781.03,0
9/1/2021 16:56:00,118793.11,119941.95,118067.04,119395.6,0
9/2/2021 16:56:00,119394.46,119396.59,116534.32,116677.08,0
9/3/2021 16:56:00,116678.61,117395.53,115582.88,116933.24,0
9/6/2021 16:56:00,116925.96,117981.03,116155.78,117868.63,0
9/8/2021 16:56:00,117866.14,117866.14,113172.02,113412.84,0
9/9/2021 16:56:00,113412.71,116353.62,112435.11,115360.86,0
9/10/2021 16:56:00,115370.01,116896.46,114285.93,114285.93,0
9/13/2021 16:56:00,114300.47,117046.18,114300.47,116403.72,0
9/14/2021 16:56:00,116404.54,117269.82,115809.02,116180.55,0
9/15/2021 16:56:00,116190.51,116312.22,114741.16,115062.54,0
9/16/2021 16:56:00,115061.97,115061.97,113394.67,113794.28,0
9/17/2021 16:56:00,113794.04,113794.04,111156.65,111439.37,0
9/20/2021 16:56:00,111434.67,111434.67,107520.14,108843.74,0
9/21/2021 16:56:00,108859.22,110923.17,108859.22,110249.73,0
9/22/2021 16:56:00,110251.68,113321.23,110251.25,112282.28,0
9/23/2021 16:56:00,112282.19,114329.73,112280.81,114064.36,0
9/24/2021 16:56:00,114062.2,114062.2,112504.99,113282.67,0
9/27/2021 16:56:00,113282.89,114432.23,112360.24,113583.01,0
9/28/2021 16:56:00,113584.12,113584.12,109980.95,110123.85,0
9/29/2021 16:56:00,110124.71,112028.32,110124.71,111106.83,0
9/30/2021 16:56:00,111117.04,112371.02,110742.83,110979.1,0
10/1/2021 16:56:00,110979.75,113019.62,110979.75,112899.64,0
10/4/2021 16:56:00,112899.68,112899.68,109978.79,110393.09,0
10/5/2021 16:56:00,110397.37,111691.29,110087.36,110457.64,0
10/6/2021 16:56:00,110453.95,110613.82,108179.76,110559.57,0
10/7/2021 16:56:00,110563.26,111521.5,110563.26,110585.43,0
10/8/2021 16:56:00,110586.44,114171.97,110586.44,112833.2,0
10/11/2021 16:56:00,112833.85,113981.6,112051.76,112180.48,0
10/13/2021 16:56:00,112180.48,114158.88,111807.17,113455.92,0
10/14/2021 16:56:00,113456.59,113881.35,112707.5,113185.48,0
10/15/2021 16:56:00,113189.27,114776.05,113048.53,114647.99,0
10/18/2021 16:56:00,114646.73,114926.85,112840.52,114428.18,0
10/19/2021 16:56:00,114422.23,114422.23,109947.21,110672.76,0
10/20/2021 16:56:00,110677.48,112023.13,110175.64,110786.43,0
10/21/2021 16:56:00,110767.14,110767.14,105713.81,107735.01,0
10/22/2021 16:56:00,107714.06,107749.34,102853.96,106296.18,0
10/25/2021 16:56:00,106297.51,109371.98,106295.68,108714.55,0
10/26/2021 16:56:00,108713.31,108713.31,106320.6,106419.53,0
10/27/2021 16:56:00,106432.87,108224.47,106044.68,106363.1,0
10/28/2021 16:56:00,106369.01,107209.64,105282.37,105704.96,0
10/29/2021 16:56:00,105706.66,105954.35,103429.77,103500.71,0
11/1/2021 16:56:00,103513.62,106135.93,103513.62,105550.86,0
11/3/2021 16:56:00,105547.05,106754.42,104204.66,105616.88,0
11/4/2021 16:56:00,105616.88,105626.72,102835.17,103412.09,0
11/5/2021 16:56:00,103412.09,105555.46,103412.09,104824.23,0
11/8/2021 16:56:00,104824.32,105678.85,104182.49,104781.13,0
11/9/2021 16:56:00,104783.02,106674.43,104783.02,105535.08,0
11/10/2021 16:56:00,105535.36,107407.42,105140.39,105967.51,0
11/11/2021 16:56:00,105987.86,108669.18,105987.86,107594.67,0
11/12/2021 19:30:00,107576.11,107914.62,105842.2,106334.54,0
11/16/2021 16:56:00,106335.67,106971.2,104112.81,104403.66,0
11/17/2021 16:56:00,104404.94,105535.21,102551.17,102948.45,0
11/18/2021 16:56:00,102948.45,103757.27,102013.98,102426,0
11/19/2021 19:30:00,102426,103975.25,102143.17,103035.02,0
11/22/2021 19:30:00,103036.02,104613.07,102122.37,102122.37,0
11/23/2021 19:30:00,102123.95,103841.23,101736.31,103653.82,0
11/24/2021 19:30:00,103651.88,105041.16,102464.29,104514.19,0
11/25/2021 19:30:00,104514.19,106400.41,104514.19,105811.25,0
11/26/2021 19:30:00,105810.14,105810.14,101494.7,102224.26,0
11/29/2021 19:30:00,102226.78,104148.72,102226.04,102814.03,0
11/30/2021 18:00:00,102814.03,103066.44,100074.61,101915.45,0
12/1/2021 16:56:00,101916.3,104086.68,100726.95,100774.57,0
12/2/2021 16:56:00,100784.58,104466.24,100784.58,104466.24,0
12/3/2021 16:56:00,104466.6,106718.41,104090.02,105069.69,0
12/6/2021 16:56:00,105069.69,107498.23,105069.69,106858.87,0
12/7/2021 16:56:00,106868.21,108655.2,106867.54,107557.67,0
12/8/2021 16:56:00,107557.67,108520.82,107308.6,108095.53,0
12/9/2021 16:56:00,108094.77,108094.77,105890.21,106291.24,0
12/10/2021 16:56:00,106296.33,108274.86,106296.33,107758.34,0
12/13/2021 18:00:00,107758.34,109492.91,107383.32,107383.32,0
12/14/2021 18:00:00,107387.06,109147.66,106444.53,106759.92,0
12/15/2021 18:00:00,106762.55,107603.3,105696.96,107431.18,0
12/16/2021 18:00:00,107432.62,109034.11,107432.62,108326.33,0
12/17/2021 18:00:00,108324.23,108324.34,106517.8,107200.56,0
12/20/2021 18:00:00,107171.21,107171.21,104357.81,105019.78,0
12/21/2021 18:00:00,105019.78,105905.69,105019.78,105499.88,0
12/22/2021 18:00:00,105498.6,105711.37,104385.91,105243.72,0
12/23/2021 18:00:00,105251.13,105453.25,104637.08,104891.32,0
12/27/2021 18:00:00,104891.96,105694.47,104798.45,105554.4,0
12/28/2021 18:00:00,105554.65,105652.11,104503.32,104864.17,0
12/29/2021 18:00:00,104862.93,105190.32,103850.81,104107.24,0
12/30/2021 18:00:00,104106.37,105269.01,104106.37,104822.44,0
1/3/2022 16:56:00,104823.42,106125.47,103413.4,103921.59,0
1/4/2022 16:56:00,103921.59,104276.32,103096.26,103513.64,0
1/5/2022 16:56:00,103513.64,103513.64,100849.56,101005.64,0
1/6/2022 16:56:00,101005.8,102234.71,100999.85,101561.05,0
1/7/2022 16:56:00,101561.05,102719.47,101103.98,102719.47,0
1/10/2022 16:56:00,102719,102719,101037.81,101945.2,0
1/11/2022 16:56:00,101946.05,103780.45,101918.4,103778.98,0
1/12/2022 16:56:00,103778.98,105869.32,103771.37,105685.66,0
1/13/2022 16:56:00,105686.39,106250.94,104974.25,105529.5,0
1/14/2022 16:56:00,105530.43,107061.73,105028.27,106927.79,0
1/17/2022 16:56:00,106926.84,106927.76,106096.76,106373.87,0
1/18/2022 16:56:00,106369.27,107012.6,105786.09,106667.66,0
1/19/2022 16:56:00,106669.97,108601.77,106668.94,108013.47,0
1/20/2022 16:56:00,108015.27,109873.35,108014.5,109101.99,0
1/21/2022 16:56:00,109096.87,109785.76,108367.73,108941.68,0
1/24/2022 16:56:00,108941.15,108948.16,106624.28,107937.11,0
1/25/2022 16:56:00,107935.21,110711.1,107185.38,110203.77,0
1/26/2022 16:56:00,110206.5,112694.6,110204.45,111289.18,0
1/27/2022 16:56:00,111302.93,113057.03,111302.93,112611.65,0
1/28/2022 16:56:00,112610.76,112968.87,111407.36,111910.1,0
1/31/2022 16:56:00,111910.27,112678.44,111194.57,112143.51,0
2/1/2022 16:56:00,112143.42,113302.13,112134.88,113228.31,0
2/2/2022 16:56:00,113228.13,113665.9,111645.07,111894.36,0
2/3/2022 16:56:00,111897.22,112502.18,111224.91,111695.94,0
2/4/2022 16:56:00,111695.94,112415.43,110320.84,112244.94,0
2/7/2022 16:56:00,112247.11,112516.6,111489.53,111996.4,0
2/8/2022 16:56:00,111995.22,112251.37,110943.44,112234.46,0
2/9/2022 16:56:00,112232.54,113163.31,111710.32,112461.39,0
2/10/2022 16:56:00,112462.2,113812.47,112163.1,113367.77,0
2/11/2022 16:56:00,113367.77,114899.26,113128.01,113572.35,0
2/14/2022 16:56:00,113643,114167,113358.16,113899.19,0
2/15/2022 16:56:00,113905.44,114828.18,113882.48,114828.18,0
2/16/2022 16:56:00,114829.72,115734.45,114815.5,115180.95,0
2/17/2022 16:56:00,115180.69,115214.29,113389.12,113528.48,0
2/18/2022 16:56:00,113533.58,114213.43,112701.12,112879.85,0
2/21/2022 16:56:00,112880.28,113404.77,111607.59,111725.3,0
2/22/2022 16:56:00,111727.17,113314.97,111727.17,112891.8,0
2/23/2022 16:56:00,112891.8,113721.38,111748.11,112007.61,0
2/24/2022 16:56:00,112001.04,112001.04,109125.24,111591.87,0
